Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,1197831,8-15-2021,South,Texas,Dallas,Men's Apparel,26.00,113.00,2938.00,793.00,0.27,Outlet
Sports Direct,1197831,8-16-2021,South,Texas,Dallas,Women's Apparel,24.00,163.00,3912.00,1878.00,0.48,Outlet
Sports Direct,1197831,8-17-2021,South,Texas,Dallas,Men's Street Footwear,19.00,230.00,4370.00,1398.00,0.32,Outlet
Sports Direct,1197831,8-18-2021,South,Texas,Dallas,Men's Athletic Footwear,23.00,215.00,4945.00,1780.00,0.36,Outlet
Sports Direct,1197831,8-19-2021,South,Texas,Dallas,Women's Street Footwear,27.00,143.00,3861.00,1351.00,0.35,Outlet
Sports Direct,1197831,8-20-2021,South,Texas,Dallas,Women's Athletic Footwear,28.00,136.00,3808.00,1714.00,0.45,Outlet
Sports Direct,1197831,8-21-2021,South,Texas,Dallas,Men's Apparel,26.00,93.00,2418.00,774.00,0.32,Outlet
Sports Direct,1197831,8-22-2021,South,Texas,Dallas,Women's Apparel,26.00,155.00,4030.00,2055.00,0.51,Outlet
Sports Direct,1197831,8-23-2021,South,Texas,Dallas,Men's Street Footwear,21.00,203.00,4263.00,1663.00,0.39,Outlet
Sports Direct,1197831,8-24-2021,South,Texas,Dallas,Men's Athletic Footwear,31.00,236.00,7316.00,2926.00,0.40,Outlet
Sports Direct,1197831,8-25-2021,South,Texas,Dallas,Women's Street Footwear,20.00,155.00,3100.00,1178.00,0.38,Outlet
Sports Direct,1197831,8-26-2021,South,Texas,Dallas,Women's Athletic Footwear,26.00,140.00,3640.00,1711.00,0.47,Outlet
Sports Direct,1197831,8-27-2021,South,Texas,Dallas,Men's Apparel,29.00,96.00,2784.00,1030.00,0.37,Outlet
Sports Direct,1197831,8-28-2021,South,Texas,Dallas,Women's Apparel,27.00,153.00,4131.00,2231.00,0.54,Outlet
Sports Direct,1197831,8-29-2021,South,Texas,Dallas,Men's Street Footwear,13.00,231.00,3003.00,1201.00,0.40,Outlet
Sports Direct,1197831,8-30-2021,South,Texas,Dallas,Men's Athletic Footwear,21.00,210.00,4410.00,1764.00,0.40,Outlet
Sports Direct,1197831,8-31-2021,South,Texas,Dallas,Women's Street Footwear,20.00,179.00,3580.00,1396.00,0.39,Outlet
Sports Direct,1197831,1-9-2021,South,Texas,Dallas,Women's Athletic Footwear,20.00,149.00,2980.00,1460.00,0.49,Outlet
Sports Direct,1197831,2-9-2021,South,Texas,Dallas,Men's Apparel,26.00,107.00,2782.00,1002.00,0.36,Outlet
Sports Direct,1197831,3-9-2021,South,Texas,Dallas,Women's Apparel,22.00,210.00,4620.00,2633.00,0.57,Outlet
Sports Direct,1197831,4-9-2021,South,Texas,Dallas,Men's Street Footwear,13.00,233.00,3029.00,1151.00,0.38,Outlet
Sports Direct,1197831,5-9-2021,South,Texas,Dallas,Men's Athletic Footwear,22.00,248.00,5456.00,2292.00,0.42,Outlet
Sports Direct,1197831,6-9-2021,South,Texas,Dallas,Women's Street Footwear,19.00,200.00,3800.00,1520.00,0.40,Outlet
Sports Direct,1197831,7-9-2021,South,Texas,Dallas,Women's Athletic Footwear,27.00,182.00,4914.00,2408.00,0.49,Outlet
Sports Direct,1197831,8-9-2021,South,Texas,Dallas,Men's Apparel,38.00,153.00,5814.00,2093.00,0.36,Outlet
Sports Direct,1197831,9-9-2021,South,Texas,Dallas,Women's Apparel,34.00,264.00,8976.00,4668.00,0.52,Outlet
Sports Direct,1197831,10-9-2021,South,Texas,Dallas,Men's Street Footwear,30.00,256.00,7680.00,2842.00,0.37,Outlet
Sports Direct,1197831,11-9-2021,South,Texas,Dallas,Men's Athletic Footwear,40.00,280.00,11200.00,4592.00,0.41,Outlet
Sports Direct,1197831,12-9-2021,South,Texas,Dallas,Women's Street Footwear,30.00,215.00,6450.00,2516.00,0.39,Outlet
Sports Direct,1197831,9-13-2021,South,Texas,Dallas,Women's Athletic Footwear,29.00,192.00,5568.00,2728.00,0.49,Outlet
Sports Direct,1197831,9-14-2021,South,Texas,Dallas,Men's Apparel,40.00,150.00,6000.00,2220.00,0.37,Outlet
Sports Direct,1197831,9-15-2021,South,Texas,Dallas,Women's Apparel,42.00,280.00,11760.00,6468.00,0.55,Outlet
Sports Direct,1197831,9-16-2021,South,Texas,Dallas,Men's Street Footwear,34.00,256.00,8704.00,3656.00,0.42,Outlet
Sports Direct,1197831,9-17-2021,South,Texas,Dallas,Men's Athletic Footwear,34.00,264.00,8976.00,3770.00,0.42,Outlet
Sports Direct,1197831,9-18-2021,South,Texas,Dallas,Women's Street Footwear,33.00,322.00,10626.00,4463.00,0.42,Outlet
Sports Direct,1197831,9-19-2021,South,Texas,Dallas,Women's Athletic Footwear,32.00,201.00,6432.00,3538.00,0.55,Outlet
Sports Direct,1197831,9-20-2021,South,Texas,Dallas,Men's Apparel,39.00,184.00,7176.00,2727.00,0.38,Outlet
Sports Direct,1197831,9-21-2021,South,Texas,Dallas,Women's Apparel,47.00,272.00,12784.00,7287.00,0.57,Outlet
Sports Direct,1197831,9-22-2021,South,Texas,Dallas,Men's Street Footwear,34.00,248.00,8432.00,3626.00,0.43,Outlet
Sports Direct,1197831,9-23-2021,South,Texas,Dallas,Men's Athletic Footwear,43.00,256.00,11008.00,5064.00,0.46,Outlet
Sports Direct,1197831,9-24-2021,South,Texas,Dallas,Women's Street Footwear,35.00,332.00,11620.00,5461.00,0.47,Outlet
Sports Direct,1197831,9-25-2021,South,Texas,Dallas,Women's Athletic Footwear,38.00,158.00,6004.00,3242.00,0.54,Outlet
Sports Direct,1197831,9-26-2021,South,Texas,Dallas,Men's Apparel,43.00,158.00,6794.00,2786.00,0.41,Outlet
Sports Direct,1197831,9-27-2021,South,Texas,Dallas,Women's Apparel,43.00,240.00,10320.00,6192.00,0.60,Outlet
Sports Direct,1197831,9-28-2021,South,Texas,Dallas,Men's Street Footwear,38.00,232.00,8816.00,4055.00,0.46,Outlet
Sports Direct,1197831,9-29-2021,South,Texas,Dallas,Men's Athletic Footwear,38.00,203.00,7714.00,3626.00,0.47,Outlet
Sports Direct,1197831,9-30-2021,South,Texas,Dallas,Women's Street Footwear,47.00,254.00,11938.00,5372.00,0.45,Outlet
Sports Direct,1197831,1-10-2021,South,Texas,Dallas,Women's Athletic Footwear,41.00,135.00,5535.00,3044.00,0.55,Outlet
Sports Direct,1197831,2-10-2021,South,Texas,Dallas,Men's Apparel,37.00,149.00,5513.00,2205.00,0.40,Outlet
Sports Direct,1197831,3-10-2021,South,Texas,Dallas,Women's Apparel,33.00,236.00,7788.00,4595.00,0.59,Outlet
Sports Direct,1197831,4-10-2021,South,Texas,Dallas,Men's Street Footwear,30.00,213.00,6390.00,2812.00,0.44,Outlet
Sports Direct,1197831,5-10-2021,South,Texas,Dallas,Men's Athletic Footwear,29.00,219.00,6351.00,2985.00,0.47,Outlet
Sports Direct,1197831,6-10-2021,South,Texas,Dallas,Women's Street Footwear,32.00,190.00,6080.00,2675.00,0.44,Outlet
Sports Direct,1197831,7-10-2021,South,Texas,Dallas,Women's Athletic Footwear,30.00,145.00,4350.00,2349.00,0.54,Outlet
Sports Direct,1197831,8-10-2021,South,Texas,Dallas,Men's Apparel,30.00,128.00,3840.00,1536.00,0.40,Outlet
Sports Direct,1197831,9-10-2021,South,Texas,Dallas,Women's Apparel,39.00,190.00,7410.00,4298.00,0.58,Outlet
Sports Direct,1197831,10-10-2021,South,Texas,Dallas,Men's Street Footwear,31.00,225.00,6975.00,2999.00,0.43,Outlet
Sports Direct,1197831,11-10-2021,South,Texas,Dallas,Men's Athletic Footwear,27.00,218.00,5886.00,2649.00,0.45,Outlet
Sports Direct,1197831,12-10-2021,South,Texas,Dallas,Women's Street Footwear,51.00,228.00,11628.00,5116.00,0.44,Outlet
Sports Direct,1197831,10-13-2021,South,Texas,Dallas,Women's Athletic Footwear,50.00,160.00,8000.00,4160.00,0.52,Outlet
Sports Direct,1197831,10-14-2021,South,Texas,Dallas,Men's Apparel,46.00,162.00,7452.00,2906.00,0.39,Outlet
Sports Direct,1197831,10-15-2021,South,Texas,Dallas,Women's Apparel,51.00,236.00,12036.00,7342.00,0.61,Outlet
Sports Direct,1197831,10-16-2021,South,Texas,Dallas,Men's Street Footwear,46.00,281.00,12926.00,6075.00,0.47,Outlet
Sports Direct,1197831,10-17-2021,South,Texas,Dallas,Men's Athletic Footwear,39.00,248.00,9672.00,4062.00,0.42,Outlet
Sports Direct,1197831,10-18-2021,South,Texas,Dallas,Women's Street Footwear,46.00,239.00,10994.00,4837.00,0.44,Outlet
Sports Direct,1197831,10-19-2021,South,Texas,Dallas,Women's Athletic Footwear,44.00,190.00,8360.00,4682.00,0.56,Outlet
Sports Direct,1197831,10-20-2021,South,Texas,Dallas,Men's Apparel,47.00,168.00,7896.00,2922.00,0.37,Outlet
Sports Direct,1197831,10-21-2021,South,Texas,Dallas,Women's Apparel,54.00,256.00,13824.00,8294.00,0.60,Outlet
Foot Locker,1185732,10-22-2021,South,Texas,Dallas,Men's Street Footwear,34.00,128.00,4352.00,2698.00,0.62,Outlet
Foot Locker,1185732,10-23-2021,South,Texas,Dallas,Men's Athletic Footwear,34.00,68.00,2312.00,902.00,0.39,Outlet
Foot Locker,1185732,10-24-2021,South,Texas,Dallas,Women's Street Footwear,28.00,72.00,2016.00,847.00,0.42,Outlet
Foot Locker,1185732,10-25-2021,South,Texas,Dallas,Women's Athletic Footwear,28.00,23.00,644.00,277.00,0.43,Outlet
Foot Locker,1185732,10-26-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,42.00,41.00,1722.00,706.00,0.41,Outlet
Foot Locker,1185732,10-27-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,32.00,70.00,2240.00,762.00,0.34,Outlet
Foot Locker,1185732,10-28-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,32.00,166.00,5312.00,3187.00,0.60,Outlet
Foot Locker,1185732,10-29-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,32.00,44.00,1408.00,563.00,0.40,Outlet
Foot Locker,1185732,10-30-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,25.00,54.00,1350.00,608.00,0.45,Outlet
Foot Locker,1185732,10-31-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,28.00,17.00,476.00,200.00,0.42,Outlet
Foot Locker,1185732,1-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,39.00,40.00,1560.00,577.00,0.37,Outlet
Foot Locker,1185732,2-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,30.00,74.00,2220.00,777.00,0.35,Outlet
Foot Locker,1185732,3-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,39.00,156.00,6084.00,3529.00,0.58,Outlet
Foot Locker,1185732,4-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,33.00,53.00,1749.00,647.00,0.37,Outlet
Foot Locker,1185732,5-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,29.00,58.00,1682.00,757.00,0.45,Outlet
Foot Locker,1185732,6-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,32.00,8.00,256.00,113.00,0.44,Outlet
Foot Locker,1185732,7-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,41.00,24.00,984.00,335.00,0.34,Outlet
Foot Locker,1185732,8-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,38.00,61.00,2318.00,719.00,0.31,Outlet
Foot Locker,1185732,9-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,35.00,140.00,4900.00,2793.00,0.57,Outlet
Foot Locker,1185732,10-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,37.00,51.00,1887.00,604.00,0.32,Outlet
Foot Locker,1185732,11-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,27.00,51.00,1377.00,578.00,0.42,Outlet
Foot Locker,1185732,12-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,36.00,24.00,864.00,328.00,0.38,Outlet
Foot Locker,1185732,11-13-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,45.00,26.00,1170.00,433.00,0.37,Outlet
Foot Locker,1185732,11-14-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,39.00,64.00,2496.00,674.00,0.27,Outlet
Foot Locker,1185732,11-15-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,44.00,150.00,6600.00,3432.00,0.52,Outlet
Foot Locker,1185732,11-16-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,40.00,54.00,2160.00,713.00,0.33,Outlet
Foot Locker,1185732,11-17-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38.00,53.00,2014.00,745.00,0.37,Outlet
Foot Locker,1185732,11-18-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42.00,34.00,1428.00,571.00,0.40,Outlet
Foot Locker,1185732,11-19-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51.00,39.00,1989.00,736.00,0.37,Outlet
Foot Locker,1185732,11-20-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,51.00,78.00,3978.00,1472.00,0.37,Outlet
Foot Locker,1185732,11-21-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49.00,170.00,8330.00,4748.00,0.57,Outlet
Foot Locker,1185732,11-22-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,41.00,85.00,3485.00,1359.00,0.39,Outlet
Foot Locker,1185732,11-23-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,42.00,54.00,2268.00,975.00,0.43,Outlet
Foot Locker,1185732,11-24-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.00,53.00,2279.00,1071.00,0.47,Outlet
Foot Locker,1185732,11-25-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,43.00,48.00,2064.00,867.00,0.42,Outlet
Foot Locker,1185732,11-26-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,52.00,105.00,5460.00,1911.00,0.35,Outlet
Foot Locker,1185732,11-27-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49.00,175.00,8575.00,4888.00,0.57,Outlet
Foot Locker,1185732,11-28-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45.00,99.00,4455.00,1737.00,0.39,Outlet
Foot Locker,1185732,11-29-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,43.00,72.00,3096.00,1331.00,0.43,Outlet
Foot Locker,1185732,11-30-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39.00,56.00,2184.00,1026.00,0.47,Outlet
Foot Locker,1185732,1-12-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,50.00,64.00,3200.00,1280.00,0.40,Outlet
Foot Locker,1185732,2-12-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,50.00,116.00,5800.00,2088.00,0.36,Outlet
Foot Locker,1185732,3-12-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,51.00,179.00,9129.00,5295.00,0.58,Outlet
Foot Locker,1185732,4-12-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44.00,102.00,4488.00,1885.00,0.42,Outlet
Foot Locker,1185732,5-12-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38.00,79.00,3002.00,1411.00,0.47,Outlet
Foot Locker,1185732,6-12-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.00,62.00,2666.00,1226.00,0.46,Outlet
Foot Locker,1185732,7-12-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,46.00,54.00,2484.00,969.00,0.39,Outlet
Foot Locker,1185732,8-12-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,49.00,123.00,6027.00,2170.00,0.36,Outlet
Foot Locker,1185732,9-12-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,46.00,162.00,7452.00,3875.00,0.52,Outlet
Foot Locker,1185732,10-12-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,40.00,91.00,3640.00,1238.00,0.34,Outlet
Foot Locker,1185732,11-12-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,32.00,60.00,1920.00,768.00,0.40,Outlet
Foot Locker,1185732,12-12-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,32.00,53.00,1696.00,695.00,0.41,Outlet
Foot Locker,1185732,12-13-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,36.00,41.00,1476.00,502.00,0.34,Outlet
Foot Locker,1185732,12-14-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,48.00,79.00,3792.00,1176.00,0.31,Outlet
Foot Locker,1185732,12-15-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,47.00,124.00,5828.00,3089.00,0.53,Outlet
Foot Locker,1185732,12-16-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,35.00,68.00,2380.00,762.00,0.32,Outlet
Foot Locker,1185732,12-17-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38.00,38.00,1444.00,549.00,0.38,Outlet
Foot Locker,1185732,12-18-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40.00,34.00,1360.00,517.00,0.38,Outlet
Foot Locker,1185732,12-19-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,43.00,30.00,1290.00,426.00,0.33,Outlet
Foot Locker,1185732,12-20-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,42.00,74.00,3108.00,995.00,0.32,Outlet
Foot Locker,1185732,12-21-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,48.00,124.00,5952.00,3571.00,0.60,Outlet
Foot Locker,1185732,12-22-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,43.00,68.00,2924.00,1228.00,0.42,Outlet
Foot Locker,1185732,12-23-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,47.00,66.00,3102.00,1365.00,0.44,Outlet
Foot Locker,1185732,12-24-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.00,60.00,2580.00,1187.00,0.46,Outlet
Foot Locker,1185732,12-25-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51.00,48.00,2448.00,955.00,0.39,Outlet
Foot Locker,1185732,12-26-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,53.00,75.00,3975.00,1431.00,0.36,Outlet
Foot Locker,1185732,12-27-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,53.00,143.00,7579.00,4623.00,0.61,Outlet
Foot Locker,1185732,12-28-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47.00,85.00,3995.00,1638.00,0.41,Outlet
Foot Locker,1185732,12-29-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,44.00,79.00,3476.00,1529.00,0.44,Outlet
Foot Locker,1185732,12-30-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40.00,53.00,2120.00,954.00,0.45,Outlet
Foot Locker,1185732,12-31-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,46.00,56.00,2576.00,1005.00,0.39,Outlet
Foot Locker,1185732,1-1-2020,Northeast,Pennsylvania,Philadelphia,Women's Apparel,53.00,83.00,4399.00,1408.00,0.32,Outlet
West Gear,1128299,2-1-2020,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,27.00,158.00,4266.00,1792.00,0.42,Outlet
West Gear,1128299,3-1-2020,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,35.00,135.00,4725.00,1465.00,0.31,Outlet
West Gear,1128299,4-1-2020,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,36.00,140.00,5040.00,2369.00,0.47,Outlet
West Gear,1128299,5-1-2020,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,34.00,90.00,3060.00,1255.00,0.41,Outlet
West Gear,1128299,6-1-2020,West,Nevada,Las Vegas,Men's Apparel,37.00,80.00,2960.00,1687.00,0.57,Outlet
West Gear,1128299,7-1-2020,West,Nevada,Las Vegas,Women's Apparel,36.00,166.00,5976.00,1434.00,0.24,Outlet
West Gear,1128299,8-1-2020,West,Nevada,Las Vegas,Men's Street Footwear,27.00,173.00,4671.00,2009.00,0.43,Outlet
West Gear,1128299,9-1-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,35.00,145.00,5075.00,1573.00,0.31,Outlet
West Gear,1128299,10-1-2020,West,Nevada,Las Vegas,Women's Street Footwear,31.00,140.00,4340.00,1866.00,0.43,Outlet
West Gear,1128299,11-1-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,30.00,85.00,2550.00,1046.00,0.41,Outlet
West Gear,1128299,12-1-2020,West,Nevada,Las Vegas,Men's Apparel,37.00,70.00,2590.00,1580.00,0.61,Outlet
West Gear,1128299,1-13-2020,West,Nevada,Las Vegas,Women's Apparel,31.00,140.00,4340.00,998.00,0.23,Outlet
West Gear,1128299,1-14-2020,West,Nevada,Las Vegas,Men's Street Footwear,31.00,182.00,5642.00,2539.00,0.45,Outlet
West Gear,1128299,1-15-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,42.00,124.00,5208.00,1667.00,0.32,Outlet
West Gear,1128299,1-16-2020,West,Nevada,Las Vegas,Women's Street Footwear,43.00,128.00,5504.00,2587.00,0.47,Outlet
West Gear,1128299,1-17-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,41.00,93.00,3813.00,1563.00,0.41,Outlet
West Gear,1128299,1-18-2020,West,Nevada,Las Vegas,Men's Apparel,44.00,60.00,2640.00,1637.00,0.62,Outlet
West Gear,1128299,1-19-2020,West,Nevada,Las Vegas,Women's Apparel,39.00,124.00,4836.00,1257.00,0.26,Outlet
West Gear,1128299,1-20-2020,West,Nevada,Las Vegas,Men's Street Footwear,41.00,171.00,7011.00,2945.00,0.42,Outlet
West Gear,1128299,1-21-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,46.00,116.00,5336.00,1547.00,0.29,Outlet
West Gear,1128299,1-22-2020,West,Nevada,Las Vegas,Women's Street Footwear,47.00,120.00,5640.00,2538.00,0.45,Outlet
West Gear,1128299,1-23-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,40.00,90.00,3600.00,1476.00,0.41,Outlet
West Gear,1128299,1-24-2020,West,Nevada,Las Vegas,Men's Apparel,47.00,62.00,2914.00,1778.00,0.61,Outlet
West Gear,1128299,1-25-2020,West,Nevada,Las Vegas,Women's Apparel,54.00,123.00,6642.00,1793.00,0.27,Outlet
West Gear,1128299,1-26-2020,West,Nevada,Las Vegas,Men's Street Footwear,43.00,171.00,7353.00,3529.00,0.48,Outlet
West Gear,1128299,1-27-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,43.00,120.00,5160.00,1806.00,0.35,Outlet
West Gear,1128299,1-28-2020,West,Nevada,Las Vegas,Women's Street Footwear,49.00,132.00,6468.00,3040.00,0.47,Outlet
West Gear,1128299,1-29-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,47.00,105.00,4935.00,2270.00,0.46,Outlet
West Gear,1128299,1-30-2020,West,Nevada,Las Vegas,Men's Apparel,43.00,66.00,2838.00,1873.00,0.66,Outlet
West Gear,1128299,1-31-2020,West,Nevada,Las Vegas,Women's Apparel,54.00,140.00,7560.00,2419.00,0.32,Outlet
West Gear,1128299,1-2-2020,West,Nevada,Las Vegas,Men's Street Footwear,47.00,245.00,11515.00,5758.00,0.50,Outlet
West Gear,1128299,2-2-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,51.00,182.00,9282.00,3342.00,0.36,Outlet
West Gear,1128299,3-2-2020,West,Nevada,Las Vegas,Women's Street Footwear,46.00,176.00,8096.00,3886.00,0.48,Outlet
West Gear,1128299,4-2-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,47.00,145.00,6815.00,3067.00,0.45,Outlet
West Gear,1128299,5-2-2020,West,Nevada,Las Vegas,Men's Apparel,47.00,105.00,4935.00,3208.00,0.65,Outlet
West Gear,1128299,6-2-2020,West,Nevada,Las Vegas,Women's Apparel,57.00,192.00,10944.00,3064.00,0.28,Outlet
West Gear,1128299,7-2-2020,West,Nevada,Las Vegas,Men's Street Footwear,48.00,233.00,11184.00,4921.00,0.44,Outlet
West Gear,1128299,8-2-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,46.00,204.00,9384.00,2534.00,0.27,Outlet
West Gear,1128299,9-2-2020,West,Nevada,Las Vegas,Women's Street Footwear,47.00,171.00,8037.00,3617.00,0.45,Outlet
West Gear,1128299,10-2-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,46.00,140.00,6440.00,2705.00,0.42,Outlet
West Gear,1128299,11-2-2020,West,Nevada,Las Vegas,Men's Apparel,47.00,150.00,7050.00,4160.00,0.59,Outlet
West Gear,1128299,12-2-2020,West,Nevada,Las Vegas,Women's Apparel,61.00,170.00,10370.00,2800.00,0.27,Outlet
West Gear,1128299,2-13-2020,West,Nevada,Las Vegas,Men's Street Footwear,44.00,238.00,10472.00,4817.00,0.46,Outlet
West Gear,1128299,2-14-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,56.00,208.00,11648.00,3378.00,0.29,Outlet
West Gear,1128299,2-15-2020,West,Nevada,Las Vegas,Women's Street Footwear,44.00,179.00,7876.00,3308.00,0.42,Outlet
West Gear,1128299,2-16-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,42.00,152.00,6384.00,2681.00,0.42,Outlet
West Gear,1128299,2-17-2020,West,Nevada,Las Vegas,Men's Apparel,50.00,152.00,7600.00,4484.00,0.59,Outlet
West Gear,1128299,2-18-2020,West,Nevada,Las Vegas,Women's Apparel,55.00,128.00,7040.00,1830.00,0.26,Outlet
West Gear,1128299,2-19-2020,West,Nevada,Las Vegas,Men's Street Footwear,41.00,186.00,7626.00,2898.00,0.38,Outlet
West Gear,1128299,2-20-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,51.00,180.00,9180.00,2479.00,0.27,Outlet
West Gear,1128299,2-21-2020,West,Nevada,Las Vegas,Women's Street Footwear,46.00,144.00,6624.00,2716.00,0.41,Outlet
West Gear,1128299,2-22-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,43.00,124.00,5332.00,1866.00,0.35,Outlet
West Gear,1128299,2-23-2020,West,Nevada,Las Vegas,Men's Apparel,53.00,128.00,6784.00,3596.00,0.53,Outlet
West Gear,1128299,2-24-2020,West,Nevada,Las Vegas,Women's Apparel,54.00,140.00,7560.00,1588.00,0.21,Outlet
West Gear,1128299,2-25-2020,West,Nevada,Las Vegas,Men's Street Footwear,47.00,171.00,8037.00,3215.00,0.40,Outlet
West Gear,1128299,2-26-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,50.00,193.00,9650.00,2413.00,0.25,Outlet
West Gear,1128299,2-27-2020,West,Nevada,Las Vegas,Women's Street Footwear,47.00,113.00,5311.00,2231.00,0.42,Outlet
West Gear,1128299,2-28-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,43.00,119.00,5117.00,1689.00,0.33,Outlet
West Gear,1128299,1-3-2020,West,Nevada,Las Vegas,Men's Apparel,48.00,107.00,5136.00,2773.00,0.54,Outlet
West Gear,1128299,2-3-2020,West,Nevada,Las Vegas,Women's Apparel,53.00,120.00,6360.00,1399.00,0.22,Outlet
West Gear,1128299,3-3-2020,West,Nevada,Las Vegas,Men's Street Footwear,47.00,196.00,9212.00,3869.00,0.42,Outlet
